id,uid,name,shortname,longtitude,latitude,nhfrid,subcounty_uid,subcounty,district_uid,district,region,level,ownership,authority,status,facility_id,subcounty_id,district_id,region_id,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,date_opened,bed_capacity,services,user_district_id,owner_id,createdAt,updatedAt
3044,xCzPoUI3u5K,Kawuku Medical Health Centre III,Kawuku Medical Centre HC III,32.535748,0.140516,8008028065195,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41038,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.582 +0300,2025-09-07 15:14:37.582 +0300
3043,ygo2bleeQct,Gubara Health Centre III,Gubara HC III,,,,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,UMMB,Functional,40627,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.578 +0300,2025-09-07 15:14:37.578 +0300
3042,ziwVP5vDQgG,Garuga Medical Centre,Garuga Medical Centre,,,,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41380,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.574 +0300,2025-09-07 15:14:37.574 +0300
3041,wSSXVxZnbkJ,Family Point Medical Centre,Family Point Medical Centre,,,,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41655,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.571 +0300,2025-09-07 15:14:37.571 +0300
3040,pTKUH9zt2et,Entebbe Lake Side Hospital,Entebbe Lake Side Hospital,,,,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,40770,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.568 +0300,2025-09-07 15:14:37.568 +0300
3039,RXmi5j74ovT,Corsu Rehabilitation Hospital,Corsu Rehabilitation Hospital,32.535156,0.13243,8008021743082,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,General Hospital,PNFP,Private Authority,Functional,41573,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.565 +0300,2025-09-07 15:14:37.565 +0300
3038,mKWovs8yZBv,Cherish Medical Health Centre III,Cherish Medical Centre HC III,32.557175,0.076254,8008025168244,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,UCBHCA,Non-Functional,41515,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.561 +0300,2025-09-07 15:14:37.561 +0300
3037,gqBr1S7L6yG,Abaita Medical Centre,Abaita Medical Centre Clinic,32.50052,0.092584,8008025043921,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41399,1886,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.557 +0300,2025-09-07 15:14:37.557 +0300
2971,fGN8t72bvbv,Kasanje Prisons Health Centre II,Kasanje Prison Clinic,,,8008022072637,L4bNeaH542W,Kasanje Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,UPS,Functional,41775,248,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.344 +0300,2025-09-07 15:14:37.344 +0300
2970,srSDFLCcrSi,Kasanje Health Centre III,Kasanje HC III,32.39965,0.151,8008027900880,L4bNeaH542W,Kasanje Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,41161,248,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.340 +0300,2025-09-07 15:14:37.340 +0300
2969,nazC297xJqS,Joy Medical CentreHealth Cenre,Joy Medical Centre Health Cenre II,32.399014,0.152775,8008024543262,L4bNeaH542W,Kasanje Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41405,248,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.336 +0300,2025-09-07 15:14:37.336 +0300
2968,k2a3PCnnVdI,Buyege Health Centre III,Buyege HC III,32.38536,0.142795,8008027469217,L4bNeaH542W,Kasanje Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PNFP,UCMB,Non-Functional,41087,248,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.332 +0300,2025-09-07 15:14:37.332 +0300
2967,Srw7aRNwfmQ,1st Community Hospital,1st Community Hospital,,,,L4bNeaH542W,Kasanje Subcounty,aIahLLmtvgT,Wakiso District,South Buganda,General Hospital,PNFP,Private Authority,Functional,40621,248,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.327 +0300,2025-09-07 15:14:37.327 +0300
2962,YTeUj7CzWUv,Wayira Memorial Medical Health Centre III,Wayira Memorial Medical Centre HC III,,,8008025122988,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41333,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.307 +0300,2025-09-07 15:14:37.307 +0300
2961,Tr9SwdDaZNB,Watubba Health Centre III,Watubba HC III,32.53911,0.440631,8008027621221,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,41756,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.302 +0300,2025-09-07 15:14:37.302 +0300
2960,Y9JCoDv9KEE,Victoria Domicilliary Clinic,Victoria Domicilliary Clinic HC III,,,8008024040511,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41089,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.297 +0300,2025-09-07 15:14:37.297 +0300
2959,Ipvxi1nV5X4,Taqwa Health Centre III,Taqwa HC III,32.54296,0.435781,8008023722945,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PNFP,Private Authority,Functional,40759,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.293 +0300,2025-09-07 15:14:37.293 +0300
2958,ek4hFXeOtdO,Stroke Rehabilitation Centre,Stroke Rehabilitation Centre,32.596348,0.424446,8008026113087,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40596,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.287 +0300,2025-09-07 15:14:37.287 +0300
2957,VjS81vlrRhe,St. Ritah Health Centre III,St. Ritah HC III,,,8008024632796,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41812,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.282 +0300,2025-09-07 15:14:37.282 +0300
2956,HMCicIp4WIt,St. Anthony Medical Health Centre II,St. Anthony Medical Centre HC II,32.623302,0.467905,8008024058992,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41154,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.277 +0300,2025-09-07 15:14:37.277 +0300
2955,XJaGMtvCdFP,St. Anne Dom Clinic,St. Anne Dom Clinic HC III,,,8008023624773,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41455,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.273 +0300,2025-09-07 15:14:37.273 +0300
2954,WafdH12VMgv,Sams Medical Health Centre II,Sams Medical Centre HC II,,,8008029785256,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41241,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.268 +0300,2025-09-07 15:14:37.268 +0300
2953,z3oqgznxuph,Saidina Abubakar Islamic Hospital,Saidina Abubakar Islamic Hospital,32.53483,0.434935,8008024731409,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC IV,PNFP,Private Authority,Functional,41409,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.262 +0300,2025-09-07 15:14:37.262 +0300
2952,lbC7VcrM9If,Pevans Clinic and Laboratory,Pevans Clinic and Laboratory HC II,32.600582,0.433023,8008023255395,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41635,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.258 +0300,2025-09-07 15:14:37.258 +0300
2951,FcFLer9HiO6,Peoples Medical Centre Hospital,Peoples Medical Centre Hospital,32.612255,0.446696,8008021253328,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,General Hospital,PFP,Private Authority,Functional,41792,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.254 +0300,2025-09-07 15:14:37.254 +0300
2950,RpUHCD1bW8o,Patience Health Care Dom Clinic,Patience Health Care Dom Clinic HC III,,,8008027581637,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,40859,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.249 +0300,2025-09-07 15:14:37.249 +0300
2949,tNGDmi0mS61,Namulonge Medical Health Centre II,Namulonge Medical Centre HC II,32.610527,0.45067,8008026558623,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41018,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.244 +0300,2025-09-07 15:14:37.244 +0300
2948,k5IkJoVOOp0,Namalere Health Centre II,Namalere HC II,32.554665,0.428046,8008027413270,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,Local Government,Functional,41469,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.240 +0300,2025-09-07 15:14:37.240 +0300
2947,UVksojNRibt,Mutuba Gumu Nangabo Health Centre III,Mutuba Gumu Nangabo HC III,,,,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,41809,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.236 +0300,2025-09-07 15:14:37.236 +0300
2946,dFIih3qOAtB,Mugabi Medical Clinic,Mugabi Medical Clinic,,,8008029280774,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41153,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.231 +0300,2025-09-07 15:14:37.231 +0300
2945,xugEpHNJ689,Mugabi Health Centre IV,Mugabi HC IV,,,,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC IV,PFP,Private Authority,Functional,41009,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.227 +0300,2025-09-07 15:14:37.227 +0300
2944,pdaF4v60S6s,Molly and Cathy Medical Clinic,Molly and Cathy Medical Clinic,32.61249,0.445603,8008028148686,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,Clinic,PFP,Private Authority,Functional,41640,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.223 +0300,2025-09-07 15:14:37.223 +0300
2943,PUCsJ2N2aEF,Mirembe Health Centre II,Mirembe Health Centre,32.61308,0.447343,8008027644183,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40832,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.218 +0300,2025-09-07 15:14:37.218 +0300
2942,zgl8cvTUMji,Mirembe (Nangabo) Health Centre III,Mirembe (Nangabo) HC III,32.61308,0.447343,8008025087198,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PNFP,UPMB,Non-Functional,40909,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.214 +0300,2025-09-07 15:14:37.214 +0300
2941,aHuEFMZgt76,Mary's Medical Care Unit Health Centre II,Mary's  Medical Care Unit HC II,,,8008029885048,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41542,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.211 +0300,2025-09-07 15:14:37.211 +0300
2940,MQc8X7HMfF8,Lifeline Medical Health Centre III,Lifeline Medical Centre HC III,32.612606,0.447338,8008022426986,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PNFP,Private Authority,Functional,41793,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.208 +0300,2025-09-07 15:14:37.208 +0300
2939,QFOa8qB40AG,Kasangati Prisons Health Centre II,Kasangati Prisons HC II,,,8008027311079,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,GOV,UPS,Functional,40905,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.205 +0300,2025-09-07 15:14:37.205 +0300
2938,a4SedC8Ix2O,Kasangati Health Centre IV,Kasangati HC IV,32.47101,0.397737,8008022916045,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC IV,GOV,Local Government,Functional,40634,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.201 +0300,2025-09-07 15:14:37.201 +0300
2937,CWamWxvYUWQ,Kabubbu Health Centre IV,Kabubbu HC IV,32.656788,0.497287,8008027779542,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC IV,PNFP,Private Authority,Functional,40788,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.198 +0300,2025-09-07 15:14:37.198 +0300
2936,dLXyDcRDNJm,Health Net Medical Clinic,Health Net Medical Clinic II,,,8008023565394,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41449,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.194 +0300,2025-09-07 15:14:37.194 +0300
2935,BtIXs83TAPF,Health Net Medical Clinic,Health Net Medical Clinic HC II,32.634106,0.45959,8008024171861,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41639,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.191 +0300,2025-09-07 15:14:37.191 +0300
2934,WY7fmUfJ48g,Hal-Pa General Clinic,Hal-Pa General Clinic HC II,32.646126,0.381374,8008022027143,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41033,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.187 +0300,2025-09-07 15:14:37.187 +0300
2933,sEohWjhJWMI,Gayaza Diagnostic Medical Health Centre III,Gayaza Diagnostic Medical Centre HC III,,,8008022354373,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41836,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.184 +0300,2025-09-07 15:14:37.184 +0300
2932,ezZNOr0FvGV,Family Care Hospital,Family Care Hospital,,,8008021580787,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,General Hospital,PNFP,Private Authority,Functional,41826,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.181 +0300,2025-09-07 15:14:37.181 +0300
2931,BVulRfStvvn,Faith Mulira Health Care Health Centre III,Faith Mulira Health Care Centre HC III,32.59124,0.419188,8008029478701,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,UPMB,Functional,41500,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.177 +0300,2025-09-07 15:14:37.177 +0300
2930,Dozu1wjAPlF,Emmanuel Clinic (Nangabo),Emmanuel Clinic (Nangabo) HC II,,,8008023574067,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,Clinic,PFP,Private Authority,Functional,40734,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.174 +0300,2025-09-07 15:14:37.174 +0300
2929,yAtQPOJepli,Care Medical Health Centre II,Care Medical Centre HC II,32.621174,0.461923,8008027220731,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41336,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.170 +0300,2025-09-07 15:14:37.170 +0300
2928,xsjIqNYjwMF,Capital Health Clinic,Capital Health Clinic HC III,32.60368,0.438447,8008029654100,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,40801,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.167 +0300,2025-09-07 15:14:37.167 +0300
2927,CLXz9RMPA60,Boots Medical Health Centre II,Boots Medical Centre HC II,32.597336,0.419589,8008023133184,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40831,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.163 +0300,2025-09-07 15:14:37.163 +0300
2926,JaIYQr2BXHb,Agape Medical Health Centre III,Agape Medical Centre HC III,,,8008028615543,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41054,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.159 +0300,2025-09-07 15:14:37.159 +0300
2925,umnNuFWx2MR,Active Life Medical Health Centre III,Active Life Medical Centre HC III,,,8008026221661,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41803,255,129,14,,,,,,,,,[],,1,2025-09-07 15:14:37.155 +0300,2025-09-07 15:14:37.155 +0300
6247,AQcSo9fUroU,3R Kisakye Medical Centre,3R Kisakye Medical Centre,,,8008028423520,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41097,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.583 +0300,2025-09-07 15:14:50.583 +0300
6248,ulATjcYo55p,Bf Family Medical Clinic,Bf Family Medical Clinic HC II,,,8008022933543,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41266,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.586 +0300,2025-09-07 15:14:50.586 +0300
6249,WdhCCJXsgth,BRAX Medical Clinic,BRAX Medical Clinic,,,,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,Clinic,PFP,Private Authority,Functional,40863,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.589 +0300,2025-09-07 15:14:50.589 +0300
6250,N632lQ0vTWq,Bukusa Medical Clinic,Bukusa Medical Clinic,,,8008021979515,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41058,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.592 +0300,2025-09-07 15:14:50.592 +0300
6251,JLdxGPHcu2q,C & S Clinic - Princess Complex,C & S Clinic - Princess Complex HC II,,,8008025601770,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41789,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.595 +0300,2025-09-07 15:14:50.595 +0300
6252,k407CKfDZb6,Care Ortho Clinic,Care Ortho Clinic,,,8008028498695,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41471,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.598 +0300,2025-09-07 15:14:50.598 +0300
6253,ws3l8HCEhHB,Community Health Plan Uganda,Community Health Plan Uganda,32.547382,0.378555,8008025452740,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40659,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.603 +0300,2025-09-07 15:14:50.603 +0300
6254,OQCjfzT6cnZ,Dembe Medical Centre,Dembe Medical Centre,,,8008021821687,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Functional,41341,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.606 +0300,2025-09-07 15:14:50.606 +0300
6255,qTl2xmFM8UH,"Doctors Medical Clinic, Katooke","Doctors Medical Clinic, Katooke HC II",32.539215,0.384793,8008023612775,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41602,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.610 +0300,2025-09-07 15:14:50.610 +0300
6256,zGDu7T0C7e9,Faith Memorial Medical Centre,Faith Memorial Medical Centre HC III,32.547703,0.356235,8008023632172,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41507,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.614 +0300,2025-09-07 15:14:50.614 +0300
6257,qFakUoaVUWg,Family Hope Medical Centre (Nabweru) Health Centre III,Family Hope Medical Centre (Nabweru) HC III,32.5387,0.384869,8008028861447,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,40766,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.618 +0300,2025-09-07 15:14:50.618 +0300
6258,FjAgQM43MpO,Gary Holmes Hospital,Gary Holmes Hospital,32.551846,0.38793,8008027992025,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,General Hospital,PNFP,Private Authority,Functional,41286,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.622 +0300,2025-09-07 15:14:50.622 +0300
6259,aVhCsDupB9X,Grace Royal Clinic,Grace Royal Clinic,32.5559,0.359042,8008023109372,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40743,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.625 +0300,2025-09-07 15:14:50.625 +0300
6260,uWwO5CRBG61,Home Land Orthopaedic Clinic,Home Land Orthopaedic Clinic,,,8008029528458,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41396,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.628 +0300,2025-09-07 15:14:50.628 +0300
6261,I9tmZdU2Yh5,J & B Clinic,J & B Clinic HC II,,,8008022871920,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40855,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.632 +0300,2025-09-07 15:14:50.632 +0300
6262,RfaCkM6A2b9,Jinja Karoli Health Centre II,Jinja Karoli HC II,32.54629,0.385334,8008024725220,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PNFP,UCMB,Non-Functional,41337,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.636 +0300,2025-09-07 15:14:50.636 +0300
6263,oR7VphxqtxB,Jordan Medical Clinic,Jordan Medical Clinic,32.552597,0.353088,8008029121277,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,41541,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.640 +0300,2025-09-07 15:14:50.640 +0300
6264,lMkYTKRycpz,Josiah Medical Clinic,Josiah Medical Clinic HC II,32.52152,0.396802,8008029951636,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Non-Functional,40731,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.644 +0300,2025-09-07 15:14:50.644 +0300
6265,WM7DkJVBA1Q,Joy Medical Clinic,Joy Medical Clinic,,,8008025865581,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,40720,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.648 +0300,2025-09-07 15:14:50.648 +0300
6266,msBjxnOugrZ,K & V Medical Care Health Centre II,K & V Medical Care HC II,,,8008027964463,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC II,PFP,Private Authority,Functional,41557,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.652 +0300,2025-09-07 15:14:50.652 +0300
6267,avZWtMODscD,Kawanda Health Centre III,Kawanda HC III,32.532043,0.414884,8008028633541,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,GOV,Local Government,Functional,41290,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.656 +0300,2025-09-07 15:14:50.656 +0300
6268,n6uXSCmHfgW,Kawanda Medical Health Centre III,Kawanda Medical Centre HC III,32.5301,0.416757,8008022696398,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Buganda,HC III,PFP,Private Authority,Non-Functional,41016,1461,129,14,,,,,,,,,[],,1,2025-09-07 15:14:50.659 +0300,2025-09-07 15:14:50.659 +0300
